"","cluster","Mean.of.log.A","Mean.of.log.B","Mean.of.log.C","Mean.of.log.D","isClusterMember","maxMembership","membership.of.cluster.1","membership.of.cluster.2","membership.of.cluster.3"
"P30427",1,-0.0997799682730416,-1.09555903734175,-0.135602849207248,1.33094185482204,FALSE,0.410078632098041,0.410078632098041,0.257706515137615,0.332214852764344
"P62832",2,0.868105928023184,0.677624501556055,-0.228541849427491,-1.31718858015175,FALSE,0.410679490335731,0.195644009201772,0.410679490335731,0.393676500462497
"Q920L2",2,0.849139095726594,-1.44475511332672,0.213350213381282,0.382265804218844,FALSE,0.410730715413483,0.254313411815072,0.410730715413483,0.334955872771446
"P52504",2,0.517196670869277,0.871657068685931,0.0155957366629745,-1.40444947621818,FALSE,0.410743475738675,0.208472168627432,0.410743475738675,0.380784355633893
"Q5BK63",2,-0.455949953851938,0.853808422374985,0.797056492788871,-1.19491496131192,FALSE,0.411377281673451,0.246523235237803,0.411377281673451,0.342099483088747
"Q5XIF3",3,-0.686652950476595,1.46861271027439,-0.209384312977792,-0.572575446820001,FALSE,0.411925073092204,0.325154730686414,0.262920196221382,0.411925073092204
"P0C1X8",2,1.26156448337688,0.258704159268722,-0.455241849003986,-1.06502679364161,FALSE,0.411937982154027,0.187436758704045,0.411937982154027,0.400625259141928
"P04041",2,-0.89616725763667,0.114745832657532,1.359836070356,-0.578414645376864,FALSE,0.41302521988152,0.278725802378883,0.41302521988152,0.308248977739597
"Q505J9",1,0.219255643045472,-0.0307072213378385,-1.30530863973811,1.11676021803047,FALSE,0.413088557054481,0.413088557054481,0.191227534437265,0.395683908508255
"P62246",2,0.484040352017557,0.884437145960691,0.0393324435093142,-1.40780994148756,FALSE,0.414010887737458,0.204761407525969,0.414010887737458,0.381227704736574
"Q5XI32",3,0.651412122615601,0.920285644805855,-0.289049305200988,-1.28264846222047,FALSE,0.414984471161395,0.212117378653525,0.372898150185081,0.414984471161395
"P24473",3,0.152635238138068,0.345977209942306,-1.41821491756349,0.919602469483118,FALSE,0.415187856702385,0.403307487693099,0.181504655604517,0.415187856702385
"P04642",2,0.20410079310017,0.947278036467618,0.260423790258789,-1.41180261982658,FALSE,0.415203903816036,0.216343691805753,0.415203903816036,0.368452404378211
"P28042",3,-0.345496218280398,1.13256573262833,-1.19608943263915,0.409019918291224,FALSE,0.416749707953033,0.407336319638553,0.175913972408414,0.416749707953033
"P11980",3,0.372565811413721,-0.0700343380101918,-1.3367038965113,1.03417242310777,FALSE,0.41718224582677,0.3824123922454,0.20040536192783,0.41718224582677
"P07895",3,0.186338549751249,0.306350378860213,-1.41896038609356,0.9262714574821,FALSE,0.417549651270342,0.398799959626099,0.183650389103559,0.417549651270342
"Q63617",2,0.222054472732967,0.927367280055935,0.27089439680599,-1.42031614959489,FALSE,0.418530800648855,0.215716235597631,0.418530800648855,0.365752963753514
"O88989",3,1.31147261726968,-0.789297075492299,-0.771340675121424,0.249165133344046,FALSE,0.418550924480194,0.24802367882338,0.333425396696426,0.418550924480194
"P20070",2,-0.191187100684764,-1.26027754640786,1.12683903482903,0.324625612263595,FALSE,0.418912296707115,0.281154382360707,0.418912296707115,0.299933320932177
"P11951",1,-1.3338251265102,1.07618450897424,0.250368839470242,0.00727177806572177,FALSE,0.419434126996818,0.419434126996818,0.242097507566092,0.33846836543709
"O35094",3,-0.559064156125634,1.47833051977834,-0.260308296330563,-0.658958067322138,FALSE,0.420256139202146,0.310689052952847,0.269054807845007,0.420256139202146
"P19234",2,-0.238156280128961,0.891942444475275,0.656469030080836,-1.31025519442715,FALSE,0.420352840288236,0.233195514625576,0.420352840288236,0.346451645086188
"P31211",2,-0.827431958207961,-0.314874259283705,1.45539821280822,-0.313091995316558,FALSE,0.420652453542478,0.280964798268499,0.420652453542478,0.298382748189024
"P19945",1,-0.828327352557475,-0.880047244076799,0.654038898391862,1.05433569824241,FALSE,0.42070732890641,0.42070732890641,0.277516309539092,0.301776361554499
"P12368",2,1.29099592677473,0.180253377604296,-0.405056218203893,-1.06619308617513,FALSE,0.422161061259554,0.190708089180229,0.422161061259554,0.387130849560217
"Q99J82",3,1.09036734729641,0.544325182035761,-0.518432137010402,-1.11626039232177,FALSE,0.423330507896498,0.197511000502443,0.37915849160106,0.423330507896498
"P84245",2,-0.406534605662114,-1.06526978216782,1.29125155584021,0.180552831989725,FALSE,0.423340587425306,0.281263073025991,0.423340587425306,0.295396339548703
"P17764",1,-0.135198790129031,0.794532316434377,-1.36240083730583,0.703067311000481,FALSE,0.42334658447666,0.42334658447666,0.165138914291713,0.411514501231628
"Q6P6V0",3,-0.519741286507428,1.40312411993121,-0.872347360577147,-0.0110354728466381,FALSE,0.42409938422137,0.369578593623372,0.206322022155258,0.42409938422137
"P60901",2,0.999758449581309,0.532449670126365,-0.244975702237386,-1.28723241747029,FALSE,0.424616765766727,0.189412205702555,0.424616765766727,0.385971028530717
"P26284",3,-0.552048731231546,1.4596723736184,-0.730134478544469,-0.177489163842383,FALSE,0.424982862253099,0.354069921061401,0.220947216685501,0.424982862253099
"P02770",2,-0.676270590076743,-0.684859536878106,1.43795792471005,-0.0768277977552051,FALSE,0.425456538406848,0.280816510573153,0.425456538406848,0.293726951019999
"P47942",2,0.0244119384073626,-1.37315030453493,0.9939898240482,0.354748542079372,FALSE,0.425469406834083,0.272535004242539,0.425469406834083,0.301995588923377
"Q64536",1,-1.24867078177144,1.19984543131461,0.0247748078984623,0.0240505425583701,FALSE,0.425659891342067,0.425659891342067,0.228455123610822,0.345884985047111
"Q9ER30",3,0.82354919357449,0.822758894481269,-0.442582521895795,-1.20372556615996,FALSE,0.425910043215124,0.209838907010292,0.364251049774584,0.425910043215124
"Q63638",3,0.615481757279154,-0.424605848803438,-1.19604580297424,1.00516989449853,FALSE,0.426242681829363,0.348648027186283,0.225109290984354,0.426242681829363
"P63255",2,-0.507323103447376,0.693138730723931,0.966553899924051,-1.15236952720061,FALSE,0.426687000636394,0.245164208033076,0.426687000636394,0.32814879133053
"P68136",1,-0.723198133334644,1.31414364868263,-0.831850716539498,0.240905201191517,FALSE,0.427016143505864,0.427016143505864,0.189132947864805,0.383850908629331
"Q68FQ0",3,1.44245405902461,-0.10230459762413,-0.743762475483122,-0.596386985917363,FALSE,0.427434528816498,0.205870825315652,0.366694645867849,0.427434528816498
"Q63159",2,-0.130838896665075,-1.27672199487876,1.12936727546149,0.278193616082341,FALSE,0.427747532283011,0.274116875605852,0.427747532283011,0.298135592111137
"Q5BK81",1,-0.254565008206742,0.937158477241225,-1.29627414868664,0.613680679652157,FALSE,0.427956653767154,0.427956653767154,0.166248629879719,0.405794716353127
"P62909",3,-0.503572307087162,1.49330088180059,-0.379352205420729,-0.610376369292696,FALSE,0.428517723154314,0.311317844967914,0.260164431877772,0.428517723154314
"P85972",3,-0.131208127839539,1.38375864101433,-0.249741687977783,-1.00280882519701,FALSE,0.428543806774538,0.265268834898519,0.306187358326943,0.428543806774538
"Q8VBU2",3,1.28786954342104,-0.705845774941151,-0.871441874673088,0.289418106193196,FALSE,0.428925490434918,0.252684353704052,0.31839015586103,0.428925490434918
"B2RYW9",3,1.46113771367313,-0.228345988802215,-0.779256190055297,-0.453535534815621,FALSE,0.429387936494383,0.210695035911472,0.359917027594145,0.429387936494383
"P62278",3,1.2816891397975,0.29733937581988,-0.684165508538103,-0.894863007079282,FALSE,0.429854950372141,0.204762909891778,0.365382139736082,0.429854950372141
"Q9NQR8",3,-0.10744274387748,0.959313640238656,-1.34933443681078,0.497463540449608,FALSE,0.431055038730574,0.383478517702225,0.185466443567201,0.431055038730574
"P07633",1,-0.123189043717616,-0.958574743351368,-0.319598343138577,1.40136213020756,FALSE,0.43169810323552,0.43169810323552,0.238240483282924,0.330061413481557
"Q09073",3,-0.354854418232648,1.30594113195523,-1.07400519073979,0.122918477017206,FALSE,0.432324976345308,0.367270118583766,0.200404905070926,0.432324976345308
"Q6AXS5",2,-0.0734213683397524,0.875268942905072,0.57555811573419,-1.37740569029951,FALSE,0.432903081948736,0.220658646332521,0.432903081948736,0.346438271718743
"O35854",2,0.56501459940382,-1.48672793406183,0.611887817919841,0.30982551673817,FALSE,0.434207533780172,0.253225810275711,0.434207533780172,0.312566655944118
"P36972",2,1.3113962630322,0.117479672727169,-0.36401312008419,-1.06486281567518,FALSE,0.434676778539338,0.186466620509629,0.434676778539338,0.378856600951033
"P09812",2,0.521983767702376,0.793565524030845,0.127225906946887,-1.44277519868011,FALSE,0.434884190046972,0.200101399521037,0.434884190046972,0.365014410431991
"Q5I0G4",3,-0.462478175903775,1.45957722939435,-0.780192019109558,-0.216907034381021,FALSE,0.435585920074623,0.342534322417972,0.221879757507405,0.435585920074623
"Q9QZ76",1,0.136490781795837,-0.389930970855571,-1.05590582682842,1.30934601588815,FALSE,0.435912205977652,0.435912205977652,0.199865440893197,0.364222353129151
"Q3T1J1",2,0.133852908035827,-1.39670067734223,0.973416847081542,0.289430922224862,FALSE,0.436300949039485,0.263342023169762,0.436300949039485,0.300357027790753
"Q8CFN2",3,1.31692765310314,0.236327759687733,-0.734499581519243,-0.818755831271628,FALSE,0.436477210073171,0.203979547511172,0.359543242415658,0.436477210073171
"P01048",2,-0.234854167949298,-1.16404835271534,1.25233950454475,0.146563016119883,FALSE,0.436618364057198,0.269714589078291,0.436618364057198,0.293667046864511
"P14942",2,0.336376881504514,-1.46055795663105,0.808798364835442,0.31538271029109,FALSE,0.43705436710773,0.257878238694327,0.43705436710773,0.305067394197943
"P70615",2,-0.640979130536403,0.432830626234847,1.19497766292747,-0.986829158625919,FALSE,0.437446265193784,0.249533179755168,0.437446265193784,0.313020555051049
"P07632",2,0.856061508446359,0.604419080876901,-0.0839684894072711,-1.37651209991599,FALSE,0.437736840821241,0.191664597584341,0.437736840821241,0.370598561594418
"O35987",3,1.23078203578623,-0.590533116303904,-1.00257844334928,0.362329523866952,FALSE,0.43781284513411,0.263178573659196,0.299008581206694,0.43781284513411
"P28023",2,1.38354195947944,-1.00752242593757,-0.190735825292979,-0.185283708248888,FALSE,0.438338138034557,0.211173945891532,0.438338138034557,0.350487916073911
"P50503",2,0.395563731917972,0.818380032248664,0.240658262947011,-1.45460202711365,FALSE,0.438411107858086,0.203539946670312,0.438411107858086,0.358048945471602
"Q63377",2,0.694862044662732,0.705903448302105,0.0199626836487842,-1.42072817661362,FALSE,0.438696025920529,0.193542932560931,0.438696025920529,0.36776104151854
"Q68FR9",3,0.90059753273327,0.785676656182459,-0.569389075412065,-1.11688511350366,FALSE,0.439279264263337,0.210506585674229,0.350214150062435,0.439279264263337
"Q9Z270",3,1.30913657253346,-0.557502829597966,-0.964406451602326,0.212772708666834,FALSE,0.4392857026502,0.250246742535254,0.310467554814546,0.4392857026502
"Q9R1Z0",3,0.788607483780401,-0.403282914781419,-1.22736601393943,0.842041444940444,FALSE,0.439448556150679,0.320526115931926,0.240025327917395,0.439448556150679
"P97700",3,-0.426712462367446,1.42728412175252,-0.874588305954145,-0.12598335343093,FALSE,0.440088831495874,0.348207605032953,0.211703563471173,0.440088831495874
"P51650",1,-1.4585861305481,0.762822450486972,0.50374212932785,0.192021550733279,FALSE,0.440135310126016,0.440135310126016,0.243068537589074,0.316796152284911
"P04692",3,0.524222962694514,-0.0673417395369392,-1.3721812179802,0.915299994822626,FALSE,0.440325217448323,0.352836268468277,0.2068385140834,0.440325217448323
"Q63416",2,-0.28212840642109,-1.1120391858465,1.29370795495053,0.100459637317061,FALSE,0.440732394273511,0.267683380899418,0.440732394273511,0.29158422482707
"P16617",3,1.44150893865508,-0.227663629122814,-0.865293545169259,-0.348551764363002,FALSE,0.440907176485127,0.216332328419501,0.342760495095372,0.440907176485127
"B1PRL5",1,-0.598624199641864,1.2168847923014,-1.00544825159549,0.387187658935953,FALSE,0.440912221625548,0.440912221625548,0.173643723613603,0.385444054760849
"Q71LX6",3,1.38185932450224,-0.421500227695758,-0.955394009425395,-0.00496508738108957,FALSE,0.441504138920468,0.237942403922811,0.32055345715672,0.441504138920468
"Q63355",3,1.39227254303094,-0.458228086993823,-0.922754969482947,-0.0112894865541733,FALSE,0.44154786530477,0.233493639984973,0.324958494710256,0.44154786530477
"P08050",1,-0.978378067259696,1.31207002382211,-0.531245106405444,0.197553149843033,FALSE,0.442119627201951,0.442119627201951,0.198983074755019,0.35889729804303
"P97576",3,-0.41524343848193,1.45575237198778,-0.809242786496914,-0.231266147008938,FALSE,0.442175384839098,0.337018764916801,0.220805850244101,0.442175384839098
"P43278",1,-0.963887213220377,-0.728990950287461,0.615597798240325,1.07728036526751,FALSE,0.442599936347869,0.442599936347869,0.26157714649901,0.295822917153121
"P63088",3,0.934382364507242,0.756314980122834,-0.594661125585992,-1.09603621904408,FALSE,0.442623353280799,0.208223494850111,0.34915315186909,0.442623353280799
"Q5XIE6",3,-0.0131078844840037,0.86943634098686,-1.39699326880179,0.540664812298929,FALSE,0.443143275721919,0.378148335540167,0.178708388737915,0.443143275721919
"P0C219",1,-1.13701153338653,1.27059721987052,-0.271566999309857,0.137981312825867,FALSE,0.443221276532232,0.443221276532232,0.208295557913082,0.348483165554686
"P16086",3,0.619749276032991,1.02406388373118,-0.493164169485221,-1.15064899027895,FALSE,0.443804499171331,0.219848181042107,0.336347319786562,0.443804499171331
"P02091",2,0.338914789154833,-1.45270270342468,0.834859658407572,0.278928255862271,FALSE,0.444005604368192,0.25368661154929,0.444005604368192,0.302307784082518
"P22062",3,1.14657519362804,-0.53258482332431,-1.08584903662484,0.471858666321115,FALSE,0.444676379087722,0.273073233421546,0.282250387490732,0.444676379087722
"P00564",1,0.0697923341499883,-0.5303866931005,-0.911575274901173,1.37216963385168,FALSE,0.444807360630885,0.444807360630885,0.203961275589571,0.351231363779544
"P09605",1,-0.323820337210932,-0.93316928265902,-0.157101787206282,1.41409140707623,FALSE,0.444898537984278,0.444898537984278,0.238478910483545,0.316622551532177
"Q9WU82",3,0.997586224122385,0.697510786382722,-0.645529334368543,-1.04956767613656,FALSE,0.446054959881047,0.207572064377646,0.346372975741307,0.446054959881047
"P51868",2,-0.723653157350259,-0.0748389075157923,1.43653347016468,-0.638041405298633,FALSE,0.447009305657762,0.257097557186732,0.447009305657762,0.295893137155506
"P09650",2,0.155209512015489,-1.39151144105516,0.989220154105079,0.247081774934592,FALSE,0.447310677499943,0.256073161289054,0.447310677499943,0.296616161211004
"Q9JK11",3,1.2227388271462,-0.511854447958883,-1.05908857962475,0.348204200437434,FALSE,0.447800225391665,0.261174668256489,0.291025106351846,0.447800225391665
"O35763",2,0.931859432282319,0.526071491956477,-0.0996382444133528,-1.35829267982544,FALSE,0.449642321291571,0.183212233083595,0.449642321291571,0.367145445624834
"P47967",2,-0.262263297400804,-1.08312695573393,1.32577111524864,0.0196191378860915,FALSE,0.449842180508187,0.261256652132798,0.449842180508187,0.288901167359015
"P62961",2,-0.0420608702286597,0.769181843032893,0.671388237206508,-1.39850921001074,FALSE,0.44986893447797,0.217212889808861,0.44986893447797,0.332918175713169
"Q6P502",3,-0.199521122275059,1.19863077330491,-1.21522428261858,0.216114631588723,FALSE,0.450627663648259,0.361302780118747,0.188069556232994,0.450627663648259
"Q64119",2,-0.554223089772288,-0.665148226006098,1.47772407908167,-0.25835276330328,FALSE,0.451989614129709,0.260614407155264,0.451989614129709,0.287395978715027
"B2GV06",1,-1.18192824376596,-0.462874308116883,0.688041155121545,0.956761396761301,FALSE,0.453339284382168,0.453339284382168,0.255175816581875,0.291484899035957
"P24329",3,1.3958620723858,0.00698201191704674,-0.885180802422439,-0.517663281880403,FALSE,0.454704323945554,0.207589851393007,0.337705824661439,0.454704323945554
"P49432",1,-0.94148888357518,1.286659476516,-0.618979015333235,0.273808422392411,FALSE,0.455893242536246,0.455893242536246,0.188748400730621,0.355358356733133
"P18420",2,-0.49823678514149,0.469226792514345,1.1394862257753,-1.11047623314816,FALSE,0.455905828833442,0.234252588535076,0.455905828833442,0.309841582631482
"Q9EPX0",3,0.733756168975377,0.968231710595509,-0.656381674004518,-1.04560620556637,FALSE,0.456492382822012,0.221842359251218,0.32166525792677,0.456492382822012
"P00388",3,0.514969083728862,0.229720745753188,-1.4688743832705,0.724184553788447,FALSE,0.457527437723568,0.336190730564244,0.206281831712189,0.457527437723568
"Q497B0",1,-1.49634960166187,0.546496270632869,0.549656246529284,0.400197084499716,FALSE,0.45774712589759,0.45774712589759,0.238990820688599,0.303262053413811
"P02563",1,-0.0268127992003775,-0.583794186585127,-0.806461989563737,1.41706897534924,FALSE,0.457756990312432,0.457756990312432,0.204095647643688,0.338147362043879
"P27605",1,-1.00863580265014,1.28602590868172,-0.51969278552188,0.242302679490303,FALSE,0.457806949051671,0.457806949051671,0.19070973591883,0.351483315029499
